index,Classify_1,Classify_2,ko,en
0075612931,기초과학,생명과학,오리엔트바이오는 세계적으로 유명한 실험동물회사인 찰스 리버 실험실과 기술 제휴로 국내 실험동물을 생산·판매하는 바이오기업으로 변신하였다.,"Through a technological alliance with Charles River Laboratories, a world-famous laboratory animal company, Orient Bio has transformed into a bio-company that produces and sells domestic laboratory animals."
0075612931,기초과학,생명과학,최근 공시자료에서는 발모제 신약 개발을 추진하여 2015년에는 임상시험을 계획하고 있음을 밝히고 있다.,By promoting the development of a new drug for hair growth a recent public announcement revealed that it is planning a clinical trial in 2015.
0075612931,기초과학,생명과학,"당시 제대혈 보관업계의 2위로 평가되던 라이프코드는 코스닥 상장회사인 국제정공과 합병하였는데, 국제정공은 2000년부터 자본잠식 등으로 퇴출위기를 간신히 넘겨오고 있었고 몇 차례 최대주주가 바뀌면서 경영권을 장외업체에게 양도하려고 했다.","Lifecode, which was ranked second in the cord blood storage industry at the time, merged with Kukje Precision Co., a KOSDAQ-listed company, but since 2000, Kukje Precision Co., Ltd., due to capital erosion, etc., has barely survived the crisis of bankruptcy."
0075612931,기초과학,생명과학,그러나 누적된 적자로 말미암아 2007년에 이노GDN으로 회사명이 바뀌고 유명 산업디자이너인 김영세 씨가 대표이사로 취임한다.,"The company name was changed to Inno GDN in 2007, due to accumulated losses, and Kim Young-se who is a famous industrial designer, took office as CEO."
0075612931,기초과학,생명과학,패션과 기술을 결합한 감성 MP3 제품을 출시하는 사업 등을 추진하였으나 2009년에 자금 조달을 위해 발행한 전환사채의 청구권을 행사한 현대라이프보트가 최대주주가 되었다.,"Hyundai Lifeboat became the largest shareholder, who had also exercised its claim on convertible bonds issued to raise funds in 2009, and despite that, they next pursued a business to release emotional MP3 products that combine fashion and technology."
0075612931,기초과학,생명과학,회사명은 현대라이프보트의 영문 이니셜에 해당하는 에이치엘비로 바꿨고 주력 사업 역시 FRP 선박 제조로 전환되었다.,"The main business was also switched to manufacturing FRP fiber reinforced plastics ships, as the company name was changed to HLB, which corresponds to the English initials of Hyundai Life Boat."
0075612931,기초과학,생명과학,바이오 사업도 추진하고 있는데 인공 간을 개발하는 라이프리버와 경구 항암제를 출시한 미국 유타주 소재의 LSK바이오파마와 같은 효자회사가 맡아서 성과를 내고 있다.,"Efficacious subsidiaries such as the artificial liver developing Life River, and LSK Biopharma, a Utah-based, the oral anticancer drugs launching United States-based company, are producing results that shows the bio business is also being promoted."
0075612931,기초과학,생명과학,원래 제대혈 사업은 분리되어 하이쎌과 공동으로 지분을 소유한 형태의 라이프코드에서 계속되고 있다.,"Originally, in the form of a joint ownership stake with High Cell, the cord blood business was spun off and continued."
0075612931,기초과학,생명과학,"면역세포를 이용하여 암치료제를 개발하던 크레아젠은 쓰리세븐을 통해 우회상장하였는데 2006년에 중외홀딩스에 인수된 후 크레아젠은 중외신약에 합병되었고, 쓰리세븐의 사업 부분이 정리되면서 JW크레아젠홀딩스를 거쳐 현재는 중외신약으로 종속회사인 JW크레아젠으로 남아 있다.","After being acquired by Choongwae Holdings in 2006, Creagen was merged with Choongwae New Drugs. Creagen, which was developing cancer treatment using immune cells, went a roundabout listing through 3 Seven. JW Creagen, a subsidiary of Choongwae New Drugs, remains."
0075612931,기초과학,생명과학,라이프코드나 크레아젠은 우회상장을 통하여 코스닥에 진입하였으나 다시 비상장 자회사로서 원래의 바이오 사업을 유지하게 되어 상장사의 하부 구조가 되어 버린 것 같아 아쉬움이 남는다.,"As an unlisted company, they maintained their original bio business even though Lifecode and Creagen entered the KOSDAQ through a roundabout listing."
0075612931,기초과학,생명과학,"인터넷에 남아 있는 언론보도를 살펴보면 PW제네틱코리아는 나래시스템과 합병 후 2009년, 제넥셀은 세인전자와 합병 후 2010년 상장폐지되었다.","PW Genetic Korea was delisted in 2009 after merging with Narae Systems, and Genexel was delisted in 2010 after merging with Sein Electronics which can be seen by looking at the media reports remaining on the Internet."
0075612931,기초과학,생명과학,"이미 장외 주식시장에서 시가총액 기준으로 1조 원 이상의 평가를 받았던 셀트리온은 연말에는 태웅과 SK브로드밴드, 메가스터디와 함께 1조 원 클럽에 이름을 올렸다.","Celltrion, which had already been valued at over 1 trillion won in market capitalization in the over-the-counter stock market, along with Taewoong, SK Broadband, and Mega study at the end of the year, was listed on the 1 trillion won club."
0075612931,기초과학,생명과학,그런 삼성이 삼성바이오로직스를 설립하고 셀트리온의 바이오시밀러 사업을 따라 하는 사건이 발생했으니 재미있는 일이다.,It is interesting that Samsung copied Celltrion's biosimilar business and established Samsung Biologics.
0075612931,기초과학,생명과학,아무쪼록 바이오시밀러를 중심으로 재편될 바이오신약시장에서 두 회사가 크게 성장하기를 바랄 뿐이다.,It is a hope of mine that the two companies will be reorganized around biosimilars and will grow significantly in the new bio-new drug market.
0075612931,기초과학,생명과학,"2006년 당시 언론보도를 훑어보면, 황우석 쇼크 이후 바이오산업에 대한 재검증이 필요하다는 분위기가 조성되었고 코스닥 진입에 있어 기술성 평가를 강화하려는 움직임이 있었다.","Why did Celltrion enter the KOSDAQ by way of a roundabout listing? After the Hwang Woo-suk shock, if you look at the media reports at the time in 2006, there was a movement to enhance the evaluation of technological prowess in entering the KOSDAQ due to an atmosphere was created that the bio industry needs to be re-verified."
0075612931,기초과학,생명과학,"이런 분위기에 휩쓸려 2005년 상장예비심사를 신청했던 셀트리온을 포함한 랩프론티어, 오스코텍, 인포피아, 펩트론, 아미코젠, 케어젠, 바이오코아가 모두 보류 판정을 받는다.","Lab Frontier, Oscotech, Infopia, Peptron, Amicogen, Caregen, and Biocore, including Celltrion, which applied for a listing preliminary examination in 2005, were swept by this atmosphere and will all be judged on hold."
0075612931,기초과학,생명과학,배아줄기세포와는 무관한 바이오벤처들이 ‘황우석 쇼크’의 속죄양으로 전락한 것이다.,"Bio ventures unrelated to embryonic stem cells, due to 'Hwang Woo-suk shock', have been reduced to simply a scapegoat for a bad situation."
0075612931,기초과학,생명과학,코스닥 측은 “바이오기업은 신약을 개발할 능력을 갖춰야 한다거나” 혹은 “최근 상장을 추진하는 셀트리온은 바이오 업체라기보다는 제조업체에 가깝다”고 언급해 바이오벤처의 코스닥 진입이 쉽지 않을 것임을 내비쳤다.,"By stating that “bio companies must have the ability to develop new drugs” or “Celltrion, which is currently pursuing an IPO, is closer to a manufacturer rather than a biotechnology company, ” the KOSDAQ side indicated that it would not be easy for a bio-company to enter the KOSDAQ."
0075612931,기초과학,생명과학,이후 실제로 한두 해 동안 코스닥에 진입하는 바이오벤처가 줄었다.,"After that, for a year or two, a decrease was seen in the number of bio ventures entering the KOSDAQ."
0075612931,기초과학,생명과학,2009년에는 차바이오가 디오스텍과 합병하여 차바이오디오스텍으로 코스닥에 상장하였고 2010년에 현재 셀루메드로 사명을 변경한 코리아본뱅크를 마지막으로 우회상장제도에 대한 규제가 강화되어 합병을 통한 우회상장의 길은 막히게 되었다.,"In 2009, Chabio merged with Diostech and listed on the KOSDAQ as Chabiodiostech. In 2010, Korea Bonbank, whose current name is now Cellumed, faced a blocked road as lastly enhanced regulations on the roundabout listing system."
0075612931,기초과학,생명과학,우회상장 기업에 대한 실질심사 강화와 같은 규제 정책은 2000년 초반부터 제기되었으나 2005년과 2006년에 우회상장된 바이오벤처 중 상당수가 퇴출된 이후에 우회상장제도에 대한 규제가 시행되었다.,"Regulatory policies have been raised since the early 2000s, such as enhancing the substantive examination of bypass listed companies, but only after many of the bio ventures listed in the roundabout listing were withdrawn in 2005 and 2006 were regulations on the bypass listing system were implemented."
0075612931,기초과학,생명과학,코스닥뿐만 아니라 코스피에 우회상장한 알앤엘바이오도 결국 상장폐지되었다.,"Not only the KOSDAQ, but also R&L Bio were eventually delisted, which was listed by a roundabout listing on the KOSPI."
0075612931,기초과학,생명과학,주로 연구개발에 투자를 많이 하는 바이오·헬스케어 업체가 대상이다.,Mainly bio/healthcare companies that invest heavily in R&D seem to be the target.
0075612931,기초과학,생명과학,"약을 나누어 사용할 때 쓰는데, 주사약을 넣고 무균 상태로 만든 후에 고무마개로 밀폐한다.","After putting the injection into a sterile state, seal it with a rubber stopper as it is used when dividing the medicine."
0075612931,기초과학,생명과학,"미국에서 시작된 유전자 기술 혁신의 여파는 태평양 건너 우리나라에도 영향을 주었고, 1982년 유전공학연구조합을 결성하는 계기가 되었다.","In 1982, it became an opportunity to form the Genetic Engineering Research Association which was a result of the aftermath of genetic technology innovation that started in the United States also affecting our country across the Pacific ocean."
0075612931,기초과학,생명과학,연구조합에 참여한 대기업을 중심으로 1970년대 중화학공업에 분담 참여하듯이 바이오신기술 사업을 추진했다.,"Centering on large companies that participated in research associations, as if sharing and participating in the heavy and chemical industry in the 1970s, the bio-new technology business was promoted."
0075612931,기초과학,생명과학,이듬해에는 유전공학육성법도 제정되었으나 대기업 중심의 신사업은 대부분 명맥을 유지하지 못했다.,"The following year, most of the new businesses centered on large corporations failed to maintain their legacy, but nonetheless the Genetic Engineering Promotion Act was also enacted."
0075612931,기초과학,생명과학,"이미 시장이 존재하던 중화학제품과는 상황이 달랐고, 바이오신약을 제외하고는 대박넝쿨이 자라지 않았기 때문일 것이다.","The jackpot vines did not grow except for bio-new drug, and this is probably because the situation was different from the heavy chemical products that already existed in the market."
0075612931,기초과학,생명과학,LG생명과학이 유일하게 당시부터 지금까지 바이오신기술 사업을 추진해 왔다.,"Since then, the only company that has been promoting the bio-new technology is LG Life Sciences."
0075612931,기초과학,생명과학,당시 치약과 같은 생필품을 만드는 화학회사에서 유전자 재조합 간염백신부터 인간성장호르몬 바이오시밀러인 밸트로핀 같은 바이오의약품을 생산하는 바이오기업으로 변신했다.,"A chemical company that made daily necessities, like toothpaste, at that time, transformed into a bio-company that makes biopharmaceuticals such as valtropin, a biosimilar of human growth hormone, and recombinant hepatitis vaccine. ."
0075612931,기초과학,생명과학,뿐만 아니라 현재 우리나라의 바이오벤처를 이끌어 가고 있는 많은 인재를 배출했다.,"In addition, the talented people who are currently leading bio ventures in our country have been produced from there. ."
0075612931,기초과학,생명과학,"제약기업인 동아제약, 녹십자, 한미약품, 대웅제약, 부광약품도 직접 바이오의약품을 개발하거나 혹은 간접적으로 바이오신기술 사업에 진출했다.","Biopharmaceuticals have been developed by pharmaceutical companies such as Dong-A Pharmaceutical, Green Cross, Hanmi Pharmaceutical, Daewoong Pharmaceutical, and Bukwang Pharmaceutical which directly or indirectly entered them into the bio-new technology business. ."
0075612931,기초과학,생명과학,현재 동아ST로 재편된 동아제약은 인터페론부터 빈혈치료제 에포론 같은 10여 종의 바이오의약품을 직접 개발했다.,"Now reorganized into Dong-A ST, Dong-A Pharmaceutical, from Interferon to Eporon, an anemia treatment, has directly developed about 10 types of biopharmaceuticals. ."
0075612931,기초과학,생명과학,녹십자는 혈액제제와 백신 위주의 제품에 희귀병인 헌터증후군 치료제와 백혈구 성장을 촉진하는 뉴라펙 같은 바이오의약품을 직접 개발하여 판매하고 있다.,"Blood products and vaccines, as well as biopharmaceuticals such as Neurapec, which promotes the growth of white blood cells, as well as a treatment for the rare disease Hunter’s Syndrome5 are developed and sold by Green Cross directly. ."
0075612931,기초과학,생명과학,바이오벤처인 이노셀을 인수하여 녹십자셀로 사명을 변경하고 세포치료제도 개발하였다.,"It changed its name to Green Cross Cell and developed a cells therapy system after they acquired Innocell, a bio venture. ."
0075612931,기초과학,생명과학,한미약품은 집중적인 직접 연구개발 투자를 통하여 수조 원 규모의 신약 기술 수출 성과를 올렸다.,"Through intensive direct R&D investment, Hanmi Pharm has achieved trillions of won scale of new drug technology exports. ."
0075612931,기초과학,생명과학,2015년에 자가면역치료제로 임상2상을 진행 중인 BTK억제제를 미국의 제약회사인 릴리에 그리고 장기 지속형 당뇨치료제 기술을 프랑스의 제약기업인 사노피에 판매했다.,"In 2015, it sold a BTK inhibitor, which is undergoing phase 2 clinical trial as an autoimmunization treatment, to the United States pharmaceutical company Lillier, and a long-acting diabetes treatment technology, to the French company Sanofi. ."
0075612931,기초과학,생명과학,BTK억제제는 화학 합성 의약품이지만 조혈모세포에서 임파구 세포가 만들어지는 과정에 작용한다.,"They act on the process in which lymphocytic region are made from hematopoietic stem cells, despite BTK inhibitors are chemically synthesized drugs. ."
0075612931,기초과학,생명과학,화학적으로 만들지만 의약품으로 개발하는데 바이오신기술이 결정적인 역할을 한다.,io-new technology plays a decisive role in developing it as a drug even if it is made chemically. .
0075612931,기초과학,생명과학,이 도마뱀은 1년에 4번 식사를 한다고 하니 혈당 조절 능력이 탁월할 수밖에 없다.,This lizard has excellent ability to control blood sugar because it eats 4 times a year. .
0075612931,기초과학,생명과학,그러나 엑센딘은 절반 이상의 사람들에게 면역반응을 일으켜 주사제로 사용하기 어려웠다.,"However, exendin is difficult to use as an injection because it caused an immune response in more than half of people. ."
0075612931,기초과학,생명과학,한미약품에서는 항체와 결합시켜 면역반응을 회피하도록 만들어 체내 반감기를 지속시켜 월 1회 투약하는 당뇨치료제로 개발 가능하게 만들었다.,"By binding it with antibodies to avoid an immune response and maintaining its half-life in the body, Hanmi Pharmaceutical made it possible to develop a diabetes treatment that is administered once a month. ."
0075612931,기초과학,생명과학,이론적으로 한 달 치 약값의 가치를 가지는 신약이다.,"Theoretically, it is worth a whole month’s medicine, as only one dose of the new drug. ."
0075612931,기초과학,생명과학,한미약품은 같은 방법으로 항체와 결합한 지속형 인슐린도 개발하여 임상시험 중이다.,"In the same way, Hanmi Pharmaceutical is conducting clinical trials as it has also been developed long-acting insulin bound to antibodies. ."
0075612931,기초과학,생명과학,반면 간접적으로 바이오신기술 사업에 진출하는 제약사도 많다.,"On the other hand, the bio-new technology business is indirectly entered by many pharmaceutical companies. ."
0075612931,기초과학,생명과학,대웅제약은 유전자 분석 바이오벤처인 바이오에이지와 생체 재료를 개발하는 씨지바이오를 인수했다.,"A genetic analysis bio venture, Bioage, was acquired by Daewoong Pharmaceutical and CG Bio, which develops biomaterials. ."
0075612931,기초과학,생명과학,보툴리늄 톡신은 직접 개발했지만 바이오벤처를 인수하는 방식으로 바이오신기술 사업의 비중을 늘리는 것 같다.,"By acquiring bio ventures, botulinum toxin seems to be increasing the proportion of the bio-new technology business even though it was developed by itself. ."
0075612931,기초과학,생명과학,부광약품도 줄기세포 치료제를 개발하는 안트로젠의 1대 주주이며 아이진의 2대 주주이다.,"Antrogen Corporation’s, which develops stem cell therapy, largest shareholder is Bukwang Pharmaceutical, and they are also the second largest shareholder of Igene. ."
0075612931,기초과학,생명과학,이외에도 덴마크 콘테라파마 등 국외 바이오텍 기업에도 적극적으로 투자하고 있다.,"In addition, foreign biotech companies is something they have been actively investing in, such as Contera Pharma in Denmark. ."
0075612931,기초과학,생명과학,지분 투자와 인수를 병행하여 바이오신기술 사업에 참여하는 방법을 선호하는 것 같다.,It seems that through equity investment and acquisition is how they prefer to participate in the bio-new technology business. .
0075612931,기초과학,생명과학,전통적인 바이오기술이 적용되는 식품이나 화장품 기업들도 조금씩 변신하고 있다.,Something that is also gradually transforming is the traditional biotechnology that is being applied to the food and cosmetics companies. .
0075612931,기초과학,생명과학,CJ제일제당의 사업은 식품 바이오 물류로 3분되어 있다.,"Food, bio, and logistics are the three parts that CJ Cheil Jedang's business is divided into. ."
0075612931,기초과학,생명과학,바이오 사업은 아미노산 발효가 주력이지만 빈혈 치료제인 에포카인과 같은 바이오의약품도 생산하고 있다.,"The bio business produces biopharmaceuticals such as epocaine, an anemia treatment, but also focuses on amino acid fermentation. ."
0075612931,기초과학,생명과학,SK케미컬은 그린케미컬이라고 부르는 친환경 고분자소재와 의약품사업이 주력이다.,SK Chemicals is focused on green chemicals which are eco-friendly polymeric materials and pharmaceuticals. .
0075612931,기초과학,생명과학,2009년 신종플루가 유행할 당시 백신 부족 사태를 계기로 백신사업에 참여했고 최근에는 세포배양 백신을 제조하는 공장을 건설하여 녹십자와 경쟁하고 있다.,"During the 2009 Swine flu epidemic, due to a shortage of vaccines it participated in the vaccine business. ."
0075612931,기초과학,생명과학,사료첨가제를 주로 취급하는 코스닥 상장 기업인 CTC바이오도 제약사업을 점차 늘려가고 있다.,"CTC Bio whom mainly deals with feed additives and is a KOSDAQ-listed company, is also gradually increasing its pharmaceutical business. ."
0075612931,기초과학,생명과학,자금과 조직을 갖춘 포드나 크라이슬러보다 엘론 머스크의 테슬라 모터스에서 만든 전기자동차가 더 앞서간다.,The well-funded and organized Ford and Chrysler is out paced by Elon Musk's Tesla Motors electric car. .
0075612931,기초과학,생명과학,드론이나 3D 프린터도 헬리콥터나 프린터를 만드는 회사에서 개발한 제품이 아니다.,Helicopters or printer manufacturers do not develop the products like drones and 3D printers. .
0075612931,기초과학,생명과학,기술기업이 성장하기 적당한 자본시장이 부족한 여건에도 불구하고 대기업의 바이오신기술 사업의 성과에 필적하는 바이오벤처가 많다.,"There are many bio ventures that are comparable to the performance of large companies' bio-new technology business, despite the lack of a capital market suitable for technology companies to grow. ."
0075612931,기초과학,생명과학,바이오신기술 하나로 창업하여 성장하고 있는 국내 바이오벤처를 둘러보자.,"Let's take a look at domestic bio ventures that, with one bio-new technology, are growing by starting a business. ."
0075612931,기초과학,생명과학,"보잉과 에어버스를 포함한 5개 기업이 과점하고 있는 대형 여객기 시장으로의 진입이 어렵듯이 제약 부분도 마찬가지이지만, 신약 개발에는 암젠이나 셀진 같은 ‘슈퍼 루키’들도 많다.","The pharmaceutical sector is just as it is difficult to enter as the large airliner market, which is dominated by five companies including Boeing and Airbus. ."
0075612931,기초과학,생명과학,"대형 여객기 제조에 있어서는 1950년대의 제트엔진 여객기 등장에 견줄 만한 획기적인 기술 혁신이 없지만, 신약 개발은 바이오신기술이라는 새로운 동력이 있기 때문이다.","There is a new driving force called bio-new technology which has created the development of new drugs, and even if there is no groundbreaking technological innovation comparable to the appearance of jet engine airliners in the 1950s in the manufacture of large passenger planes. ."
0075612931,기초과학,생명과학,우리나라에서 대형 여객기 제조업체는 생겨나기 어렵지만 신약 개발이 가능한 이유이기도 하다.,"Although it is difficult to establish a large airliner manufacturer in our country, it is also the reason why new drug development is possible. ."
0075612931,기초과학,생명과학,국내 신약시장이 작다고 임상시험의 벽이 그만큼 낮아지는 것도 아니다.,The walls of clinical trials have not been lowered that much despite the fact that the domestic new drug market is small. .
0075612931,기초과학,생명과학,국내에서 개발된 바이오신기술 신약을 미국에서 임상시험 단계까지 밀어붙인 국내 바이오벤처의 추진력이 정말 놀라울 뿐이다.,"It is truly astonishing that the domestic bio ventures that have pushed bio-new technology new drugs developed in Korea, have picked up enough momentum to make it to the clinical trial stage in the United States. ."
0075612931,기초과학,생명과학,미국 임상시험 3상을 진행하는 국내 바이오벤처는 코스닥 상장기업인 바이로메드와 상장을 준비 중인 신라젠이 있다.,"ViroMed, a KOSDAQ-listed company, and Shillagen, which is preparing to go public are the domestic bio ventures that are conducting phase 3 clinical trials in the United States. ."
0075612931,기초과학,생명과학,바이로메드의 유전자치료제는 2015년 9월 미국 FDA의 승인을 받아 임상 3상을 진행 중이며 2018년 완료 예정이다.,"ViroMed's gene therapy product is currently undergoing phase 3 clinical trials and is expected to be completed in 2018, as it was approved by the United States FDA in September 2015. ."
0075612931,기초과학,생명과학,당뇨병의 합병증으로 발생하는 궤양 부근의 통증을 개선하는 유전자 치료제다.,Pain near ulcers that occur as a complication of diabetes can be treated to gain improvement with this gene therapy drug. .
0075612931,기초과학,생명과학,신라젠 역시 유전자 치료제인데 재조합 바이러스라는 점이 다르다.,"It is different in that it is a recombinant virus, but SillaJen is also a gene therapy drug. ."
0075612931,기초과학,생명과학,"바이로메드의 유전자는 세포 내로 들어가 일시적으로 혈관을 만드는 호르몬을 만들고 사라지지만, 신라젠의 재조합 바이러스는 간암 세포가 없어질 때까지 스스로 복제하는 살아 있는 바이러스다.","Sillajen's recombinant virus is a living virus that replicates itself until the cancer of the liver cells are eliminated, where as Viromed's gene enters the cells and temporarily makes a blood vessel-making hormone and disappears. ."
0075612931,기초과학,생명과학,신라젠은 2013년 미국의 제네렉스를 인수해 바이러스 항암제의 권리를 얻어 2015년에 임상3상을 시작했다.,"SillaJen acquired Generex of the United States in 2013, and started phase 3 clinical trials in 2015 after they obtained the rights to a virus anticancer drug. ."
0075612931,기초과학,생명과학,"신라젠은 장외 바이오벤처인데 자본금은 이미 132억 원이고 시가총액은 1조 5,000억 원 수준이다.","With a market capitalization of 13. 2 billion won and a market cap of 1. 5 trillion won, ShillaJen is an over-the-counter bio venture. ."
0075612931,기초과학,생명과학,암젠의 유전자 재조합 바이러스를 이용한 피부암 치료제 T-vec이 2015년 10월 최종적으로 허가되었다.,"In October 2015, a skin cancer treatment using Amgen's recombinant virus, T-vec, was finally approved. ."
0075612931,기초과학,생명과학,향후 신약시장의 향방을 결정할 중요한 사건으로 기록될 것이다.,The future direction of the new drug market can be determined as it will be recorded as an important event. .
0075612931,기초과학,생명과학,신라젠의 치료제와 같이 보통 바이러스처럼 증식하고 피부암 세포를 죽게 만들도록 설계되었다.,"It is designed to proliferate like a normal virus and then kill skin cancer cells, just like ShillaJen's treatment. ."
0075612931,기초과학,생명과학,살아 있는 바이러스라는 사실 때문에 임상3상이 성공적으로 종료된 후에도 실제 의약품으로 허가되는 데 상당한 시간이 걸렸다.,"Even after the successful completion of phase 3 clinical trials, due to the fact that it is a live virus, it took a considerable amount of time to be approved as an actual drug. ."
0075612931,기초과학,생명과학,유전자 치료제도 중국의 2건을 제외하고는 전 세계적으로 허가된 적이 없다.,"With the exception of two cases in China, gene therapy has never been approved globally. ."
0075612931,기초과학,생명과학,그러나 미국 임상3상을 진행 중인 유전자 치료제는 2015년에 28건이며 의약품으로 허가되는 것은 시간 문제이다.,"However, it is only a matter of time before they are approved as pharmaceuticals as there are 28 gene therapy drugs in the United States that are undergoing phase 3 clinical trials in 2015. ."
0075612931,기초과학,생명과학,살아 있는 바이러스가 아니라 세포 내에서 일시적으로 존재하기 때문에 더 안전하다.,"Rather than a live virus, it is safer because it is transiently present in cells. ."
0075612931,기초과학,생명과학,연어 정소의 유전자를 짧게 잘라 만든 PDRN은 이미 우리나라에서도 관절염 치료제 혹은 피부 재생 효과로 성형필러로 만들어져 사용되고 있다.,"As a cosmetic filler for arthritis treatment or skin regeneration effect, PDRN, which is made by cutting the gene of salmon testis, is already used in our country. ."
0075612931,기초과학,생명과학,의약품은 당연히 화학물질이라는 패러다임이 이제야 조금씩 변하고 있다.,"Of course, the paradigm is changing little by little that medicines are chemicals. ."
0075612931,기초과학,생명과학,항체 의약품은 늦었지만 유전자치료제 분야에서는 우리나라의 바이오벤처가 세계 최고의 바이오텍 기업들과 선두를 다투고 있는 상황이다.,"Even if antibody drugs are late, Korean bio ventures are competing with the world's best biotech companies in the field of gene therapy. ."
0075612931,기초과학,생명과학,한올제약에서 사명을 변경한 한올바이오파마도 인터페론과 비타민12 리포좀을 아토피 치료제로 개발하여 미국에서 임상2상을 진행하였다.,"Interferon and vitamin 12 liposome as atopic drugs were developed and phase 2 clinical trials in the United States were held by Hanall Biopharma, which changed its name from Hanol Pharmaceutical. ."
0075612931,기초과학,생명과학,바이오신약은 아니지만 크리스탈지노믹스와 레고켐바이오사이언스도 미국에서 신규 광범위 항생제와 항암제 그리고 관절염 치료제의 임상을 시도했다.,"Crystal Genomics and Legochem Bioscience have also tried clinical trials of new wide range of antibiotics, anticancer drugs, and arthritis treatments in the United States even though it is not a new biologic drug. ."
0075612931,기초과학,생명과학,크리스탈지노믹스의 골관절염 치료제 아셀렉스는 글로벌 임상을 진행했고 국내에서는 이미 판매되고 있다.,Acelex has undergone global clinical trials and is already on sale in Korea which is Crystal Genomics' osteoarthritis treatment. .
0075612931,기초과학,생명과학,동아쏘시오에서 분리된 메지온의 발기부전 치료제인 유데나필도 미국 임상3상을 진행할 계획이다.,"Plans to proceed with phase 3 clinical trials in the United States for Udenafil, Mezion's impotence treatment, isolated from Dong-A Socio, are also in the talks. ."
0075612931,기초과학,생명과학,장외 바이오벤처 비보젠의 통증치료제도 미국 임상2상을 진행하고 있다.,Another drug that is undergoing phase 2 clinical trials in the United States is OTC bio venture Vivogen's pain treatment system. .
0075612931,기초과학,생명과학,이외 제약회사에서 추진하는 신약 임상시험도 여러 건이 진행되고 있다.,"In addition, several clinical trials for new drugs are underway which were promoted by pharmaceutical companies. ."
0075612931,기초과학,생명과학,성장호르몬 같은 바이오신약에 hyFc항체를 결합시키면 체내에서 잘 분해되지 않고 오래 유지된다.,"It is not easily decomposed in the body and is maintained for a long time, when hyFc antibodies is combined with a bio-new drug such as growth hormone. ."
0075612931,기초과학,생명과학,실제로 지속형 성장호르몬을 개발하여 국내 제약사를 통하여 유럽에서 임상2상을 진행하고 있으며 중국에 기술이 수출되었다.,"In fact, the technology for a long-acting growth hormone has been developed and exported to China, but despite that a phase 2 clinical trial is being conducted in Europe through a domestic pharmaceutical company. ."
0075612931,기초과학,생명과학,기술 수출은 주로 hyFc항체융합 기술특허가 출원된 국가에 향후 개발될 hyFc 신약의 권리를 미리 판매하는 것이다.,"Technology export is mainly to pre-sell the rights, where hyFc antibodies fusion technology patents have been applied, of hyFc new drugs to be developed in the future to countries. ."
0075612931,기초과학,생명과학,알테오젠도 바이오신약의 체내 반감기를 늘리는 독자적 특허기술을 개발하여 기술 수출의 성과를 거두었다.,"To increase the half-life in the body bio-new drugs, Alteogen also developed its own patented technology and achieved the result of technology export. ."
0075612931,기초과학,생명과학,"알테오젠의 NexP기술은 바이오신약이 체내에서 잘 분해되지 않도록 단백질 분해 억제제를 결합시키는 것인데, 역시 성장호르몬에 적용하여 의약품으로 개발하고 있다.",A proteolytic inhibitor is combined so that bio-new drugs are not easily degraded in the body by Alteogen's NexP technology. .
0075612931,기초과학,생명과학,뿐만 아니라 NexP 기술 수출과 브라질의 제약사와 바이오시밀러를 공동 개발하고 있다.,"In addition, the company is jointly developing biosimilars with a Brazil pharmaceutical company and exporting NexP technology. ."
0075612931,기초과학,생명과학,장외기업 파맵신도 자체 개발한 항체신약 타니비루맵을 중국에 라이선스하였다.,A new antibody drug tanivirumab was developed and licensed to China by over-the-counter company Pamapsin. .
0075612931,기초과학,생명과학,뿐만 아니라 타니비루맵을 기반으로 이중표적항체로 개발한 PMC-001을 미국의 바이오텍 기업에 기술 이전했다.,"Also, developed as a double-targeted antibody based on tanivirumab, PMC-001 was transferred to a United States biotech company. ."
0075612931,기초과학,생명과학,이외에도 외국의 바이오텍기업을 인수 혹은 합작 및 프로젝트 파이낸싱과 같은 방식으로 신약 개발에 참여하는 국내 바이오벤처도 많다.,"In addition, activities such as acquiring foreign biotech companies, joint ventures, and project financing show there are many domestic bio ventures participating in new drug development. ."
0075612931,기초과학,생명과학,"아예 우리말 홈페이지는 없고, 영문으로만 인터넷 홈페이지를 제작한 곳도 있다.","There are places that have made an Internet homepage only in English, where there is no Korean homepage at all. ."
0075612931,기초과학,생명과학,"이외에도 다이오나 이뮨메드, 아리바이오, 애니젠, 엔솔바이오사이언스, 올리패스, 지피씨알 등 신약 개발에 매진하는 바이오벤처들이 계속 생겨나고 있다.","In addition, bio ventures are continuously emerging, such as Diona, Immune Med, Aribio, Anygen, Ensol Bioscience, Olipass, and GPCR. ."
0075612931,기초과학,생명과학,국내 최대 합성유전자 기업인 바이오니아도 자체 개발한 리보핵산치료제를 유한양행과 공동으로 개발 중이다.,"The largest synthetic gene company in Korea, Bioneer, and Yuhan Corporation are jointly developing its own ribonucleic acid treatment. ."
0075612931,기초과학,생명과학,머지않아 신약 메이저리그에서 우리의 바이오벤처들이 활약할 날을 기대해 본다.,I look forward to the day when an active role in the major leagues for new drugs will be played by our bio ventures. .
